InteractorA	InteractorB
6449	5241
6449	5764
6449	6449
6449	6696
6449	6782
6449	7037
6449	7039
6449	7132
6449	7205
6449	7529
6449	7917
6449	8870
6449	9319
6449	9532
6449	9781
6449	10449
6449	10551
6449	23137
6449	23495
6449	26986
6449	27040
6449	30008
6449	50848
6449	51661
6449	51706
6449	54557
6449	54788
6449	55739
6449	56144
6449	57326
6449	60401
6449	79669
6449	81608
6449	85363
6449	114904
6449	124220
6449	128488
6449	132228
6449	147872
6449	155465
6449	203562
6449	338761
6452	867
6452	2885
6452	3059
6452	5335
6452	6714
6452	7409
6452	7535
6452	10320
6452	27040
6452	28988
6452	57630
6452	79658
6453	160
6453	161
6453	163
6453	382
6453	847
6453	868
6453	998
6453	1211
6453	1213
6453	1314
6453	1600
6453	1601
6453	1891
6453	1915
6453	2048
6453	2060
6453	2923
6453	3267
6453	3295
6453	3336
6453	3798
6453	4171
6453	5110
6453	5144
6453	5204
6453	5295
6453	5493
6453	5868
6453	5928
6453	6453
6453	6601
6453	6616
6453	6741
6453	8021
6453	8301
6453	8607
6453	8773
6453	8867
6453	8871
6453	8976
6453	9094
6453	9135
6453	9229
6453	9351
6453	9688
6453	9810
6453	9950
6453	10015
6453	10253
6453	10262
6453	22905
6453	23281
6453	23414
6453	23647
6453	26064
6453	27131
6453	29763
6453	30011
6453	51726
6453	54908
6453	55614
6453	57580
6453	58513
6453	79571
6453	81603
6453	84916
6453	139324
6455	392
6455	6117
6455	6455
6455	7534
6455	8651
6455	8880
6455	9112
6455	10096
6455	10109
6455	10657
6455	27238
6455	51100
6455	63898
6455	80755
6455	114569
6455	116173
6456	351
6456	867
6456	1859
6456	2162
6456	3507
6456	6311
6456	6453
6456	6455
6456	6456
6456	7123
6456	7298
6456	8751
6456	8754
6456	22839
6456	23139
6456	26052
6456	26230
6456	51222
6456	51339
6456	79364
6456	83737
6461	25
6461	2059
6461	2260
6461	2885
6461	3560
6461	3561
6461	3716
6461	3718
6461	3791
6461	5295
6461	5335
6461	6714
6461	7409
6461	7535
6461	27040
6464	25
6464	31
6464	47
6464	60
6464	71
6464	81
6464	160
6464	161
6464	163
6464	302
6464	351
6464	613
6464	780
6464	790
6464	800
6464	826
6464	908
6464	1003
6464	1173
6464	1175
6464	1213
6464	1398
6464	1642
6464	1655
6464	1785
6464	1938
6464	1969
6464	2057
6464	2099
6464	2194
6464	2263
6464	2670
6464	2690
6464	2810
6464	2889
6464	2896
6464	3091
6464	3181
6464	3183
6464	3187
6464	3192
6464	3301
6464	3303
6464	3304
6464	3305
6464	3308
6464	3309
6464	3310
6464	3312
6464	3313
6464	3315
6464	3320
6464	3326
6464	3376
6464	3500
6464	3561
6464	3572
6464	3636
6464	3717
6464	3728
6464	3791
6464	3848
6464	3849
6464	3852
6464	3857
6464	3858
6464	3868
6464	3872
6464	3959
6464	4143
6464	4627
6464	4628
6464	4641
6464	4642
6464	4804
6464	4916
6464	5052
6464	5295
6464	5335
6464	5358
6464	5359
6464	5562
6464	5580
6464	5591
6464	5747
6464	5829
6464	5979
6464	6223
6464	6277
6464	6278
6464	6279
6464	6280
6464	6464
6464	6708
6464	6709
6464	6711
6464	6714
6464	6776
6464	6777
6464	7006
6464	7407
6464	7531
6464	7532
6464	7846
6464	7874
6464	8237
6464	8239
6464	8287
6464	8402
6464	8518
6464	8607
6464	8826
6464	9046
6464	9131
6464	9462
6464	9590
6464	9846
6464	9918
6464	9919
6464	9958
6464	10226
6464	10241
6464	10294
6464	10376
6464	10381
6464	10383
6464	10419
6464	10451
6464	10456
6464	10527
6464	10541
6464	10576
6464	10606
6464	10808
6464	10856
6464	11018
6464	23028
6464	23294
6464	23603
6464	25759
6464	25932
6464	29920
6464	51807
6464	55824
6464	64419
6464	79184
6464	79711
6464	79784
6464	79801
6464	79834
6464	80273
6464	84557
6464	84617
6464	84790
6464	84959
6464	92609
6464	140885
6464	158078
6464	203068
6464	347733
6470	405
6470	471
6470	833
6470	2017
6470	2617
6470	3035
6470	3305
6470	3336
6470	3416
6470	5074
6470	5292
6470	6470
6470	6472
6470	6643
6470	6772
6470	6818
6470	8359
6470	27236
6470	58533
6470	64855
6472	1
6472	86
6472	142
6472	230
6472	274
6472	317
6472	351
6472	478
6472	509
6472	571
6472	1104
6472	1107
6472	1314
6472	1315
6472	1431
6472	1499
6472	1653
6472	1666
6472	1736
6472	1870
6472	1978
6472	2017
6472	2237
6472	2475
6472	2547
6472	2805
6472	2870
6472	2957
6472	2961
6472	3030
6472	3148
6472	3182
6472	3276
6472	3308
6472	3309
6472	3313
6472	3336
6472	3416
6472	3459
6472	3606
6472	3611
6472	4000
6472	4152
6472	4218
6472	4643
6472	4664
6472	4670
6472	4720
6472	4722
6472	4731
6472	4800
6472	5198
6472	5422
6472	5701
6472	5702
6472	5829
6472	5832
6472	6259
6472	6282
6472	6300
6472	6426
6472	6472
6472	6601
6472	6774
6472	6793
6472	6829
6472	6938
6472	7094
6472	7158
6472	7170
6472	7203
6472	7205
6472	7272
6472	7296
6472	7297
6472	7415
6472	7417
6472	7534
6472	7756
6472	8241
6472	8289
6472	8453
6472	8508
6472	8767
6472	8777
6472	8878
6472	8916
6472	8930
6472	9064
6472	9146
6472	9260
6472	9512
6472	9712
6472	9716
6472	9785
6472	9790
6472	9910
6472	9933
6472	10013
6472	10057
6472	10061
6472	10128
6472	10134
6472	10157
6472	10180
6472	10426
6472	10454
6472	10488
6472	10528
6472	10540
6472	10574
6472	10594
6472	10614
6472	11261
6472	11316
6472	22803
6472	22850
6472	22872
6472	22913
6472	23001
6472	23052
6472	23059
6472	23165
6472	23192
6472	23322
6472	23352
6472	23438
6472	23513
6472	23530
6472	23644
6472	25885
6472	25909
6472	25988
6472	26073
6472	26091
6472	26155
6472	26271
6472	26610
6472	26958
6472	26993
6472	27030
6472	27044
6472	29121
6472	29937
6472	29948
6472	51106
6472	51253
6472	51256
6472	51428
6472	51474
6472	51535
6472	51540
6472	51564
6472	51720
6472	51735
6472	54187
6472	54874
6472	54940
6472	54961
6472	55035
6472	55250
6472	55605
6472	55770
6472	55795
6472	55832
6472	56243
6472	56267
6472	56945
6472	57062
6472	57231
6472	57418
6472	57461
6472	58533
6472	65991
6472	79031
6472	79666
6472	79710
6472	79869
6472	80273
6472	81563
6472	84681
6472	92715
6472	114569
6472	116173
6472	144402
6472	145781
6472	147872
6472	150864
6472	154810
6472	199731
6472	286826
6472	388677
6472	391634
6472	642273
6472	643314
6477	331
6477	573
6477	861
6477	1027
6477	1499
6477	1738
6477	1936
6477	2322
6477	2597
6477	3835
6477	4217
6477	4869
6477	5705
6477	5706
6477	5932
6477	6477
6477	6478
6477	6622
6477	6774
6477	7027
6477	7159
6477	7295
6477	7321
6477	7329
6477	7409
6477	7469
6477	7707
6477	7791
6477	8313
6477	8409
6477	8554
6477	8650
6477	8697
6477	8851
6477	9063
6477	9066
6477	10188
6477	10401
6477	10635
6477	22827
6477	26121
6477	27101
6477	27125
6477	51110
6477	51132
6477	51428
6477	54819
6477	55093
6477	55633
6477	55662
6477	56243
6477	56288
6477	57630
6477	65083
6477	78990
6477	79038
6477	79932
6477	81603
6477	84612
6477	121504
6477	148932
6477	204851
6477	219402
6477	339345
6478	1263
6478	1743
6478	2033
6478	2318
6478	4659
6478	5710
6478	5932
6478	6478
6478	6622
6478	6774
6478	7159
6478	7321
6478	7322
6478	7323
6478	7329
6478	7334
6478	7336
6478	7791
6478	8554
6478	8841
6478	8850
6478	8975
6478	9063
6478	9246
6478	10188
6478	10401
6478	10524
6478	11200
6478	22974
6478	23368
6478	26136
6478	26524
6478	54739
6478	55840
6478	57630
6483	821
6483	3309
6497	60
6497	207
6497	292
6497	476
6497	488
6497	498
6497	506
6497	539
6497	790
6497	1315
6497	1655
6497	1729
6497	1778
6497	2099
6497	3030
6497	3032
6497	3305
6497	3309
6497	3310
6497	3312
6497	3313
6497	3326
6497	3329
6497	3939
6497	4670
6497	4691
6497	4784
6497	5052
6497	5111
6497	5214
6497	5339
6497	5495
6497	5591
6497	5834
6497	5925
6497	6124
6497	6136
6497	6141
6497	6156
6497	6175
6497	6188
6497	6191
6497	6217
6497	6478
6497	6497
6497	6498
6497	6950
6497	7046
6497	7157
6497	7203
6497	7277
6497	7280
6497	7284
6497	7385
6497	7846
6497	8761
6497	8878
6497	9045
6497	9961
6497	10048
6497	10165
6497	10238
6497	10376
6497	10399
6497	10419
6497	10461
6497	11329
6497	23411
6497	26524
6497	26986
6497	28996
6497	58472
6497	79026
6497	79718
6497	83481
6497	84617
6497	203068
6497	345651
6497	375790
6498	1107
6498	1284
6498	1937
6498	1982
6498	2099
6498	2547
6498	2752
6498	2804
6498	3065
6498	4087
6498	5371
6498	5493
6498	5701
6498	5792
6498	5925
6498	6047
6498	6498
6498	6625
6498	6996
6498	7046
6498	7169
6498	7329
6498	7507
6498	7750
6498	7980
6498	8458
6498	8535
6498	8554
6498	9611
6498	9612
6498	9784
6498	9869
6498	10401
6498	10973
6498	11124
6498	11339
6498	22907
6498	23328
6498	23462
6498	23499
6498	25942
6498	29920
6498	51343
6498	51567
6498	51588
6498	51592
6498	51720
6498	64397
6498	79710
6498	79842
6498	113026
6498	157922
6498	204851
6500	1026
6500	2099
6500	2120
6500	3831
6500	4792
6500	5682
6500	5684
6500	5685
6500	5686
6500	5687
6500	5688
6500	5689
6500	5690
6500	5691
6500	5692
6500	5693
6500	5694
6500	5695
6500	6015
6500	6622
6500	7320
6500	7321
6500	7532
6500	8454
6500	8655
6500	9412
6500	9978
6500	10197
6500	10432
6500	10891
6500	10970
6500	23077
6500	26271
6500	27436
6500	28952
6500	28964
6500	51438
6500	55294
6500	63035
6500	79176
6500	80028
6500	83987
6500	84961
6500	199223
6500	283237
6502	207
6502	367
6502	472
6502	580
6502	836
6502	890
6502	891
6502	991
6502	997
6502	999
6502	1017
6502	1026
6502	1027
6502	1869
6502	2000
6502	2099
6502	2670
6502	3836
6502	4361
6502	4605
6502	4609
6502	4683
6502	4998
6502	5245
6502	5925
6502	6500
6502	6502
6502	6737
6502	6886
6502	6921
6502	6929
6502	7161
6502	7314
6502	7332
6502	7428
6502	7465
6502	7528
6502	7840
6502	8065
6502	8454
6502	8481
6502	8555
6502	8607
6502	8945
6502	8975
6502	9212
6502	9318
6502	9922
6502	10111
6502	10140
6502	10273
6502	10381
6502	10397
6502	10413
6502	11186
6502	11274
6502	22847
6502	23517
6502	23633
6502	25865
6502	25959
6502	29843
6502	51343
6502	51548
6502	55243
6502	55631
6502	55704
6502	64682
6502	79726
6502	80028
6502	84515
6502	85379
6502	123879
6502	253260
6502	283237
6502	286077
6504	381
6504	478
6504	491
6504	655
6504	2042
6504	2268
6504	2710
6504	2712
6504	3480
6504	3913
6504	3956
6504	4763
6504	5091
6504	5125
6504	5362
6504	5781
6504	5788
6504	5868
6504	6293
6504	6504
6504	6505
6504	7277
6504	7385
6504	8634
6504	8678
6504	8754
6504	9816
6504	9945
6504	10381
6504	10452
6504	10459
6504	10564
6504	10565
6504	10956
6504	22931
6504	25896
6504	25909
6504	25917
6504	26046
6504	55127
6504	55325
6504	55871
6504	57508
6504	57685
6504	132001
6504	100506658
6505	351
6505	1474
6505	2043
6505	2260
6505	2904
6505	3636
6505	4218
6505	5578
6505	7852
6505	8724
6505	8795
6505	9253
6505	9784
6505	10550
6505	51614
6505	54862
6505	80762
6505	200232
6505	374897
6505	388633
6506	5371
6506	6125
6506	6139
6506	6147
6506	6161
6506	6169
6507	4259
6507	6294
6507	144404
6510	1727
6510	10058
6510	23788
6510	80833
6510	84243
6510	90550
6513	821
6513	2185
6513	4646
6513	6513
6513	10980
6513	79654
6515	3308
6515	5955
6515	10606
6515	90993
6520	488
6520	682
6520	960
6520	3032
6520	4722
6520	8140
6520	9341
6520	64965
6536	6804
6541	53
6541	351
6541	527
6541	2720
6541	4259
6541	5780
6541	6785
6541	6786
6541	6810
6541	7009
6541	7485
6541	9781
6541	10970
6541	11230
6541	23555
6541	23786
6541	23788
6541	27173
6541	28982
6541	51280
6541	51706
6541	55706
6541	56947
6541	57506
6541	65062
6541	79064
6541	79143
6541	80856
6541	90580
6541	90993
6541	144404
6541	146223
6541	286451
6541	503497
6548	207
6548	801
6548	2023
6548	3308
6548	3320
6548	9020
6554	533
6554	3177
6554	4118
6554	4283
6554	7920
6554	9570
6554	10723
6554	27302
6554	53826
6554	55340
6554	56063
6554	81539
6554	94081
6554	113402
6554	123920
6554	144404
6554	201232
6554	286451
6554	375035
6558	6396
6558	6558
6558	55970
6558	150684
6560	79027
6560	151963
6560	375791
6564	381
6564	622
6564	2182
6564	3418
6564	3716
6564	4580
6564	6009
6564	6041
6564	7277
6564	7993
6564	9026
6564	9213
6564	9425
6564	23042
6564	23047
6564	23244
6564	51194
6564	54919
6564	55183
6564	57508
6564	65010
6564	80723
6564	81855
6564	90550
6564	94097
6564	112724
6564	132001
6564	345778
6566	960
6566	25983
6570	338
6570	381
6570	622
6570	1287
6570	2030
6570	2054
6570	2706
6570	3985
6570	5163
6570	5355
6570	6383
6570	6713
6570	6787
6570	7037
6570	7272
6570	7277
6570	9482
6570	9854
6570	10018
6570	10052
6570	10328
6570	10791
6570	23042
6570	23392
6570	23780
6570	27040
6570	51094
6570	51234
6570	51651
6570	56851
6570	57085
6570	58191
6570	64149
6570	79143
6570	81573
6570	81853
6570	84293
6570	90268
6570	94097
6570	144110
6570	144404
6570	219854
6570	284361
6570	286451
6570	345778
6570	503497
6570	100506658
6574	115
6574	657
6574	4238
6574	4854
6574	6548
6574	6575
6574	7357
6574	28982
6574	55327
6574	80762
6574	284996
6574	345778
6576	158
6576	378
6576	445
6576	476
6576	488
6576	509
6576	832
6576	1499
6576	1778
6576	2023
6576	2547
6576	3070
6576	3312
6576	3326
6576	3329
6576	3837
6576	4000
6576	4176
6576	4436
6576	4719
6576	5093
6576	5591
6576	5903
6576	5983
6576	6050
6576	6133
6576	6184
6576	6185
6576	6191
6576	6301
6576	6950
6576	7112
6576	7203
6576	7277
6576	7520
6576	8402
6576	8607
6576	8833
6576	9551
6576	10051
6576	10128
6576	10165
6576	10294
6576	10381
6576	10527
6576	10575
6576	10576
6576	10694
6576	10856
6576	10971
6576	10989
6576	22948
6576	23193
6576	23435
6576	29927
6576	53918
6576	55705
6576	55832
6576	203068
6580	226
6580	823
6580	928
6580	967
6580	4582
6580	6347
6580	6696
6580	8402
6580	9217
6580	55353
6582	928
6582	967
6582	1727
6582	1937
6582	3189
6582	6185
6582	6347
6582	6613
6582	7805
6582	8202
6582	9482
6582	10130
6582	10594
6582	23017
6582	28972
6582	54929
6582	55353
6582	79001
6582	81618
6591	351
6591	1108
6591	1457
6591	1487
6591	1616
6591	3065
6591	3066
6591	5516
6591	5684
6591	5700
6591	5707
6591	5709
6591	7157
6591	7329
6591	8078
6591	8554
6591	9063
6591	9100
6591	9414
6591	10273
6591	10401
6591	23028
6591	25942
6591	29843
6591	51588
6591	55291
6591	59343
6594	142
6594	5241
6594	5928
6594	5931
6594	6597
6594	6599
6594	6601
6594	7284
6594	8467
6594	9031
6594	29844
6595	86
6595	331
6595	445
6595	580
6595	1107
6595	1387
6595	1869
6595	2033
6595	2099
6595	3065
6595	3066
6595	3146
6595	3595
6595	4602
6595	4637
6595	4641
6595	4841
6595	5430
6595	5901
6595	5925
6595	5928
6595	5931
6595	5955
6595	5977
6595	5980
6595	6421
6595	6599
6595	6601
6595	6602
6595	6603
6595	6604
6595	6605
6595	6872
6595	6878
6595	6880
6595	6908
6595	7155
6595	7170
6595	8289
6595	8570
6595	8607
6595	8715
6595	8850
6595	8880
6595	9066
6595	9533
6595	10399
6595	10419
6595	10456
6595	10635
6595	10657
6595	10951
6595	23506
6595	24148
6595	25942
6595	26039
6595	29117
6595	29766
6595	30836
6595	51053
6595	51412
6595	53615
6595	57217
6595	58472
6595	84515
6596	672
6596	2237
6596	3312
6596	5111
6596	6596
6596	7316
6596	7319
6596	7334
6596	7336
6596	56852
6597	60
6597	70
6597	86
6597	705
6597	1051
6597	1108
6597	1387
6597	1452
6597	1453
6597	1454
6597	1457
6597	1499
6597	2099
6597	3066
6597	3146
6597	3516
6597	3838
6597	4001
6597	4261
6597	4656
6597	4760
6597	4763
6597	4780
6597	4841
6597	4869
6597	5371
6597	5430
6597	5928
6597	5977
6597	6238
6597	6595
6597	6597
6597	6599
6597	6601
6597	6603
6597	6605
6597	6722
6597	6772
6597	6773
6597	6774
6597	6776
6597	7155
6597	7184
6597	7403
6597	8289
6597	8350
6597	8454
6597	8648
6597	9656
6597	10419
6597	11073
6597	11186
6597	23186
6597	25942
6597	50804
6597	51053
6597	51129
6597	53918
6597	55294
6597	55743
6597	57634
6597	63973
6597	126961
6598	86
6598	166
6598	207
6598	351
6598	472
6598	498
6598	580
6598	672
6598	817
6598	2670
6598	2801
6598	3065
6598	3066
6598	3297
6598	3854
6598	3880
6598	4609
6598	4670
6598	5430
6598	5499
6598	5500
6598	5501
6598	5565
6598	5901
6598	5928
6598	5987
6598	6184
6598	6256
6598	6373
6598	6595
6598	6597
6598	6598
6598	6599
6598	6601
6598	6605
6598	6651
6598	6907
6598	7155
6598	7428
6598	7431
6598	7448
6598	7508
6598	7514
6598	8289
6598	8440
6598	8548
6598	8553
6598	8697
6598	9093
6598	9146
6598	9757
6598	9821
6598	9877
6598	10847
6598	11052
6598	11091
6598	22806
6598	23623
6598	23633
6598	23641
6598	24144
6598	25942
6598	27327
6598	29896
6598	29948
6598	51562
6598	54906
6598	55743
6598	57492
6598	57541
6598	57594
6598	58508
6598	60561
6598	79718
6598	80125
6598	81628
6598	84445
6598	86614
6598	90060
6598	114823
6598	115761
6598	116540
6598	222484
6599	4361
6599	6599
6599	6603
6599	6604
6599	7155
6599	8648
6599	10419
6599	26039
6599	54507
6599	79718
6599	83896
6599	85293
6599	337967
6599	375791
6601	60
6601	86
6601	3065
6601	3066
6601	3838
6601	4361
6601	5977
6601	5978
6601	6421
6601	6599
6601	6603
6601	6604
6601	7155
6601	7337
6601	9092
6601	9656
6601	23186
6601	26039
6601	29117
6601	51412
6601	55787
6601	79718
6602	86
6602	166
6602	1039
6602	1041
6602	1454
6602	1964
6602	1981
6602	2099
6602	3146
6602	3838
6602	3868
6602	3881
6602	3885
6602	4101
6602	4105
6602	4665
6602	4841
6602	5241
6602	5326
6602	5333
6602	5433
6602	5987
6602	6421
6602	6597
6602	6598
6602	6599
6602	6601
6602	6603
6602	6604
6602	6907
6602	7157
6602	7469
6602	7532
6602	8220
6602	8289
6602	9656
6602	9657
6602	9817
6602	10006
6602	10241
6602	10286
6602	10540
6602	11187
6602	22806
6602	23028
6602	23281
6602	23506
6602	23641
6602	26019
6602	26039
6602	29079
6602	29117
6602	29763
6602	51412
6602	51702
6602	54014
6602	55011
6602	55743
6602	57159
6602	57511
6602	57561
6602	57594
6602	64785
6602	79027
6602	79155
6602	79184
6602	79718
6602	80125
6602	84140
6602	84309
6602	84445
6602	84727
6602	131578
6602	140290
6602	147687
6602	159195
6602	200539
6602	220929
6602	375791
6602	404093
6603	86
6603	2175
6603	6598
6603	7155
6603	26019
6603	57492
6603	79718
6603	388677
6604	86
6604	2099
6604	3146
6604	3725
6604	4654
6604	5914
6604	5915
6604	6256
6604	6597
6604	6598
6604	6720
6604	6907
6604	8295
6604	26019
6604	57492
6604	79718
6605	60
6605	86
6605	1108
6605	2099
6605	2100
6605	3065
6605	3066
6605	3868
6605	3880
6605	3885
6605	5706
6605	5915
6605	5977
6605	5978
6605	6293
6605	6599
6605	6601
6605	6602
6605	6603
6605	6604
6605	7155
6605	8289
6605	8676
6605	9320
6605	9322
6605	10320
6605	10928
6605	11339
6605	23281
6605	24144
6605	26039
6605	29079
6605	29117
6605	51421
6605	54535
6605	57159
6605	57492
6605	60412
6605	60561
6605	80321
6605	81851
6605	84289
6605	375791
6605	386676
6605	386681
6605	388677
6606	1
6606	2
6606	60
6606	302
6606	333
6606	506
6606	523
6606	596
6606	1059
6606	1147
6606	1284
6606	1287
6606	1397
6606	1655
6606	1660
6606	1760
6606	1780
6606	1915
6606	2079
6606	2130
6606	2132
6606	2146
6606	2244
6606	2597
6606	2661
6606	3032
6606	3178
6606	3181
6606	3187
6606	3189
6606	3431
6606	3507
6606	3551
6606	3798
6606	3837
6606	4217
6606	4288
6606	4354
6606	4436
6606	4804
6606	4841
6606	4869
6606	5033
6606	5315
6606	5430
6606	5531
6606	5720
6606	5859
6606	5928
6606	6128
6606	6129
6606	6134
6606	6137
6606	6187
6606	6256
6606	6421
6606	6428
6606	6606
6606	6612
6606	6625
6606	6627
6606	6632
6606	6633
6606	6634
6606	6635
6606	6636
6606	6730
6606	6818
6606	7088
6606	7112
6606	7114
6606	7345
6606	7375
6606	7704
6606	7846
6606	7917
6606	8338
6606	8359
6606	8487
6606	8517
6606	8666
6606	8878
6606	8880
6606	9013
6606	9094
6606	9362
6606	9397
6606	9500
6606	9659
6606	9757
6606	9869
6606	9967
6606	10381
6606	10419
6606	10514
6606	10521
6606	10528
6606	10980
6606	10989
6606	11218
6606	22803
6606	22993
6606	23028
6606	23064
6606	23137
6606	23139
6606	23543
6606	23564
6606	23589
6606	25929
6606	27037
6606	28511
6606	50628
6606	51003
6606	51088
6606	51150
6606	51253
6606	51380
6606	51412
6606	51602
6606	51763
6606	54437
6606	54920
6606	55049
6606	55093
6606	55558
6606	55738
6606	55791
6606	56975
6606	57418
6606	57534
6606	58525
6606	60492
6606	79364
6606	79885
6606	79960
6606	80308
6606	81794
6606	83737
6606	84060
6606	84942
6606	85440
6606	114823
6606	116987
6606	134353
6606	170959
6606	337967
6612	1892
6612	3665
6612	5371
6612	6672
6612	7347
6612	7431
6612	8407
6612	8554
6612	9025
6612	9063
6612	10054
6612	10401
6612	10413
6612	10483
6612	22919
6612	23237
6612	28996
6612	29114
6612	51477
6612	51567
6612	54778
6612	57594
6612	78990
6613	211
6613	226
6613	301
6613	546
6613	641
6613	672
6613	790
6613	833
6613	1107
6613	1108
6613	1500
6613	1523
6613	1654
6613	1915
6613	1937
6613	2023
6613	2547
6613	3065
6613	3066
6613	3185
6613	3187
6613	3190
6613	3303
6613	3312
6613	3313
6613	3326
6613	3665
6613	3843
6613	3852
6613	4288
6613	4361
6613	4436
6613	4602
6613	4683
6613	4839
6613	4926
6613	5213
6613	5226
6613	5371
6613	5394
6613	5591
6613	5610
6613	5888
6613	5903
6613	5928
6613	5931
6613	6122
6613	6124
6613	6613
6613	6749
6613	6996
6613	7112
6613	7153
6613	7155
6613	7158
6613	7175
6613	7185
6613	7329
6613	7431
6613	7486
6613	7520
6613	7726
6613	7750
6613	8208
6613	8554
6613	8607
6613	9031
6613	9063
6613	9112
6613	9188
6613	9203
6613	9219
6613	9577
6613	9656
6613	9869
6613	10009
6613	10010
6613	10054
6613	10055
6613	10111
6613	10155
6613	10210
6613	10318
6613	10376
6613	10383
6613	10401
6613	10483
6613	10484
6613	10521
6613	11177
6613	11198
6613	11244
6613	23028
6613	23064
6613	23126
6613	23133
6613	23186
6613	23195
6613	23237
6613	23347
6613	26036
6613	26054
6613	26168
6613	27043
6613	28996
6613	29882
6613	51567
6613	51588
6613	51602
6613	51720
6613	54881
6613	55729
6613	55758
6613	57459
6613	57594
6613	57621
6613	59343
6613	79026
6613	79184
6613	79707
6613	79716
6613	81887
6613	84617
6613	84844
6613	117159
6613	146909
6613	146956
6613	170261
6613	203068
6613	205860
6613	283489
6615	47
6615	60
6615	142
6615	213
6615	292
6615	378
6615	400
6615	472
6615	478
6615	498
6615	506
6615	509
6615	641
6615	708
6615	790
